85596663,balance,OK,186,166
64642346,charge,OK,198,322
26539013,bill,OK,202,415
45418152,balance,OK,204,179
80121641,balance,OK,188,196
43029825,charge,OK,205,312
47343842,balance,OK,194,198
76931550,charge,NG,199,256
44569206,balance,OK,176,199
36503885,balance,OK,198,227
31244208,bill,OK,186,429
37223874,charge,OK,195,303
12451315,bill,OK,201,386
56593189,bill,OK,197,371
76646215,charge,OK,202,290
38814882,charge,OK,194,331
81573271,bill,OK,204,406
5305630,balance,OK,188,207
69465478,charge,OK,204,274
58181169,charge,OK,196,326
24783238,charge,OK,187,318
27462613,balance,OK,202,193
48150942,bill,OK,210,415
23562924,balance,OK,210,195
37576210,bill,OK,197,464
29730105,bill,NG,181,435
43772738,charge,OK,194,302
7354352,charge,OK,192,343
52454310,balance,OK,177,192
8872557,bill,OK,202,407
21272077,balance,OK,199,204
59930200,bill,OK,198,406
46974451,bill,OK,200,393
22484272,bill,OK,216,444
85348401,bill,OK,198,365
74107049,balance,OK,198,178
8029582,charge,NG,184,313
72465480,bill,OK,210,380
39420646,bill,OK,196,435
72790476,charge,OK,202,322
62284250,bill,OK,194,407
34044001,charge,OK,206,301
51161465,charge,OK,207,308
75978570,charge,OK,210,294
89938075,bill,OK,198,406
62616834,charge,OK,182,283
34136351,bill,OK,204,386
46106774,charge,OK,207,302
61807568,charge,OK,205,309
23897452,charge,OK,191,305
89958778,charge,OK,212,287
70098392,bill,OK,209,378
51943634,balance,OK,187,168
13822857,charge,OK,215,277
70772870,balance,OK,209,196
62567490,bill,OK,186,389
73848326,bill,OK,197,452
81406662,charge,OK,183,310
56576975,bill,OK,202,344
28543233,charge,OK,212,306
50370684,charge,OK,204,323
85226345,charge,OK,182,290
15380853,bill,OK,189,407
27097057,balance,OK,182,218
41425688,charge,OK,211,312
42987376,charge,OK,197,264
42279508,charge,OK,200,284
22011328,charge,OK,218,271
61449399,balance,OK,213,185
54169248,bill,OK,201,428
53671812,charge,NG,213,266
79391914,bill,OK,213,406
89088443,balance,NG,199,198
51931443,balance,OK,190,190
6181468,charge,OK,199,274
12608455,balance,NG,201,220
69906716,charge,OK,211,250
42180055,balance,OK,205,218
15272606,charge,OK,215,294
28863905,balance,OK,196,183
21463867,charge,OK,184,316
16417667,balance,OK,204,188
24283866,balance,NG,185,195
85427846,balance,OK,189,209
44006657,charge,OK,206,318
70847172,balance,OK,199,193
69775848,bill,OK,202,387
57311258,balance,OK,209,216
79732221,bill,OK,190,377
56117129,balance,OK,194,180
39893032,balance,OK,190,151
18023296,bill,OK,182,394
40304111,bill,OK,202,390
37678371,balance,OK,207,198
76463755,charge,NG,202,284
71018995,balance,OK,205,209
2323661,charge,OK,205,292
51745433,balance,OK,197,221
8925155,bill,OK,195,385
60834424,bill,OK,201,402
72362286,bill,OK,188,349
69880484,charge,OK,202,310
57190906,charge,OK,215,305
63015189,balance,OK,196,161
40571663,charge,OK,184,322
69932177,balance,OK,186,201
4668585,charge,OK,197,289
51615691,bill,OK,196,413
11389360,balance,OK,206,198
19869800,balance,OK,206,171
15947750,bill,NG,219,383
31460795,charge,OK,195,284
31087253,balance,OK,193,186
76258836,charge,OK,211,285
85722947,charge,OK,209,287
27669065,balance,OK,199,165
9210629,charge,NG,222,293
74648069,bill,OK,188,423
11410250,charge,NG,195,257
56498034,bill,OK,203,358
29232454,balance,OK,197,194
82315929,bill,OK,200,415
23829544,bill,OK,187,380
3135878,balance,OK,182,219
71872977,balance,OK,222,207
50095425,bill,OK,196,446
58133716,charge,OK,205,338
3723967,charge,OK,179,324
63921674,balance,OK,198,168
3562714,charge,OK,202,326
11569553,charge,OK,191,311
42748830,charge,OK,192,317
33854959,charge,OK,196,324
21052887,balance,NG,207,222
68032325,charge,OK,203,306
78230661,balance,OK,195,233
52498754,charge,OK,198,307
45055431,charge,OK,206,286
79580812,charge,OK,188,294
35169848,balance,OK,188,190
63974266,balance,OK,194,204
51387694,balance,OK,196,203
64824868,bill,OK,210,394
80036091,bill,OK,197,390
85668430,balance,OK,203,198
35501292,charge,OK,213,283
28574803,balance,OK,192,180
77845844,charge,OK,191,330
23031997,bill,NG,198,405
64696435,charge,OK,211,306
4460642,charge,OK,195,287
83871001,bill,OK,205,380
32955196,balance,OK,201,176
66278572,charge,OK,196,254
33905071,balance,NG,189,194
80089478,balance,OK,194,236
53714047,bill,OK,177,410
89229748,bill,OK,205,374
82387344,bill,OK,193,401
45459438,bill,OK,189,395
40694685,charge,OK,180,289
62399473,charge,OK,212,291
69672510,charge,OK,214,295
38703506,charge,OK,203,304
5772021,balance,OK,199,227
78044429,charge,OK,188,328
53882273,charge,OK,220,293
49889013,bill,OK,215,410
78206283,bill,OK,194,425
8160996,bill,OK,204,388
31786033,balance,OK,201,218
66214517,bill,OK,182,384
7700090,balance,OK,213,206
77943738,balance,OK,183,173
33004705,balance,OK,206,179
85363232,bill,OK,187,403
39947384,bill,OK,212,435
67063193,balance,OK,197,231
10206713,balance,NG,209,186
86578117,charge,OK,198,300
30229111,charge,OK,187,302
43709980,balance,NG,193,175
48593230,balance,OK,204,193
60916205,charge,OK,197,314
75799650,charge,OK,210,326
61793170,balance,OK,205,192
83573330,balance,OK,200,207
87738753,balance,OK,189,189
57655539,bill,NG,208,420
50277258,balance,OK,202,223
33923987,charge,OK,192,296
21987828,balance,OK,199,213
54556033,bill,OK,217,387
67765069,charge,OK,197,299
73373314,charge,OK,208,327
27039011,bill,OK,180,411
71613799,bill,OK,193,414
77174213,charge,OK,201,284
63847056,bill,OK,193,382
76652737,charge,OK,190,276
10750530,bill,OK,200,397
11059424,charge,OK,203,315
2089166,charge,OK,202,294
13713226,charge,OK,205,287
60047358,bill,OK,207,377
7797261,bill,OK,216,405
48261785,balance,OK,215,219
87935434,balance,OK,171,181
57751205,charge,OK,206,278
34942866,charge,OK,200,317
57074300,bill,OK,204,368
17888579,bill,OK,194,399
23063533,charge,OK,210,302
5876289,bill,OK,198,385
39398419,bill,OK,220,400
8474214,bill,OK,211,391
41799437,balance,OK,195,205
43704105,balance,OK,202,179
38467449,balance,OK,210,184
44036382,balance,OK,208,191
70075649,balance,OK,200,201
18741884,balance,OK,197,197
47913300,bill,OK,209,431
80272923,balance,OK,203,211
66375352,bill,OK,191,435
66018012,bill,OK,198,399
33935943,bill,OK,210,416
45489271,balance,OK,197,186
72261082,balance,OK,196,211
42527038,bill,OK,200,385
58165917,charge,OK,203,335
60741805,bill,OK,214,389
32793308,bill,OK,199,379
67319597,charge,OK,203,300
1801677,bill,OK,197,410
34556392,bill,OK,177,397
12581607,charge,OK,192,271
79327843,bill,OK,197,424
27330975,charge,OK,176,290
39857109,balance,OK,220,171
51408910,bill,OK,203,391
43064641,charge,OK,189,274
84603488,bill,OK,198,378
22718738,balance,OK,204,211
29322061,balance,OK,185,208
26591655,bill,NG,191,360
5174294,balance,NG,215,187
11456383,balance,OK,204,206
66793616,charge,OK,193,263
14247101,charge,OK,200,307
65237170,bill,OK,205,393
72301203,bill,OK,206,424
49334785,charge,OK,210,306
23076372,charge,OK,196,309
80838295,charge,OK,187,296
22775397,charge,OK,208,304
87176907,charge,OK,198,321
21952872,charge,OK,198,269
3002197,bill,OK,185,380
42810782,balance,OK,199,198
63149689,balance,OK,216,194
26690371,bill,OK,203,388
64636473,balance,OK,199,207
85690797,balance,OK,201,201
50814934,bill,OK,203,422
22124950,bill,NG,199,392
28071561,charge,OK,183,324
72452580,balance,OK,199,178
32492695,charge,OK,201,293
27142724,bill,OK,203,391
69127289,charge,OK,202,350
13261598,charge,OK,208,281
4772756,bill,OK,204,380
72204099,charge,NG,187,301
31084322,charge,NG,202,314
9230893,bill,OK,211,361
86588364,charge,OK,198,271
28090214,bill,NG,194,428
4785300,bill,OK,191,398
4634632,balance,OK,193,230
59527456,charge,OK,192,299
73343683,charge,NG,193,286
54721269,bill,OK,216,429
36238155,bill,OK,187,426
67049521,balance,OK,211,220
50763112,bill,OK,210,410
76075807,charge,OK,211,265
84660277,bill,OK,196,453
2990061,balance,OK,201,179
63623173,charge,OK,204,286
81854391,charge,OK,193,285
34932285,balance,OK,202,198
85766275,charge,OK,199,278
72173699,balance,OK,212,192
29615309,charge,OK,198,298
44854971,charge,OK,203,299
78392792,balance,OK,175,193
17088960,bill,OK,192,383
64226586,bill,NG,196,377
30980679,bill,OK,185,370
55676331,balance,OK,174,175
20722001,charge,OK,193,280
75062396,charge,OK,197,296
53119482,balance,OK,204,211
85283606,balance,OK,203,208
71765616,charge,OK,203,287
75916326,charge,OK,203,242
79142724,balance,OK,211,193
18727263,balance,OK,193,197
4857956,charge,OK,191,272
52009102,balance,OK,198,164
87720235,bill,OK,206,357
67986721,bill,OK,198,377
15996978,bill,OK,194,407
18587887,charge,OK,202,313
4184752,balance,OK,214,174
30756969,charge,OK,212,282
45921811,bill,OK,210,399
36602537,balance,OK,199,209
62124892,charge,OK,184,291
54899488,charge,NG,207,325
41029520,charge,OK,181,314
89012306,balance,OK,205,232
60751558,charge,OK,196,261
13348039,bill,OK,207,429
57848333,balance,OK,206,183
80970836,charge,OK,192,302
60039377,balance,OK,225,216
31514460,bill,NG,198,380
73086683,bill,OK,193,388
84066261,charge,OK,202,289
56870820,bill,OK,207,405
84371999,bill,OK,185,418
64010651,balance,OK,199,184
74694045,charge,OK,179,273
25081770,balance,NG,211,206
81935639,charge,NG,194,268
32433161,charge,OK,183,321
44686336,charge,NG,194,314
32009360,bill,OK,201,400
3840689,charge,OK,196,292
2398653,bill,OK,203,398
74951458,charge,NG,194,314
70211825,charge,OK,199,305
21281831,charge,OK,195,351
28268372,bill,NG,204,418
12737406,bill,OK,201,378
62589368,bill,OK,195,424
54607110,charge,OK,204,296
84952192,bill,OK,206,394
81438012,bill,OK,189,434
21495245,bill,OK,199,415
41714057,balance,OK,202,183
15485766,balance,OK,197,202
35844077,balance,OK,190,215
65701302,charge,OK,195,296
76518812,charge,OK,193,282
43679557,balance,NG,196,184
41708622,charge,OK,209,301
74699023,charge,OK,193,303
20756423,balance,OK,208,208
28050100,bill,OK,208,399
60475070,bill,OK,230,379
28809384,bill,OK,193,408
80845572,charge,OK,210,308
45600897,bill,OK,195,397
43529720,balance,OK,188,214
83116589,charge,OK,193,306
53982790,balance,OK,195,176
39570453,bill,OK,205,414
37758370,bill,NG,187,360
84612379,bill,OK,200,387
50145791,balance,OK,198,162
41566079,balance,OK,175,244
33193136,charge,OK,203,285
70570712,charge,NG,192,293
89738602,charge,OK,209,307
63197474,bill,OK,199,409
61713577,balance,NG,195,191
80291854,charge,OK,226,280
75906358,balance,OK,199,228
78520236,balance,OK,198,182
41735122,bill,NG,203,421
4583435,charge,OK,182,325
71727107,balance,OK,200,192
22814606,bill,OK,183,426
34171442,bill,OK,198,409
88213104,bill,NG,193,407
73296620,bill,OK,197,391
63166869,charge,OK,182,305
70692151,charge,OK,197,281
26638630,charge,OK,190,293
87180204,balance,OK,210,141
28959696,charge,OK,188,337
71278281,charge,OK,198,272
25689976,bill,OK,185,394
57718150,charge,NG,216,310
2917679,balance,OK,219,186
11443868,bill,OK,186,387
18128540,charge,OK,198,303
56664624,bill,OK,200,392
53387021,balance,OK,192,178
26042581,bill,OK,195,379
28122973,bill,OK,181,387
79516379,bill,OK,205,391
2561970,bill,OK,196,435
4929560,bill,OK,191,397
23893180,balance,OK,193,193
4572375,bill,OK,206,387
54754018,bill,OK,193,417
79010563,charge,OK,189,282
14892638,bill,OK,202,381
56337716,balance,OK,194,221
60481864,bill,OK,196,374
88219373,balance,OK,215,203
51659160,bill,OK,192,392
35587821,balance,OK,198,179
54857224,balance,NG,215,214
83725265,charge,OK,203,297
69899382,charge,OK,203,312
64185558,charge,OK,190,297
23247239,charge,OK,200,285
17596390,charge,OK,196,288
35530620,bill,OK,194,420
24241863,bill,OK,194,334
7907910,balance,OK,209,186
43445379,bill,OK,211,415
11072390,charge,OK,217,321
28703632,bill,OK,201,386
81120730,balance,OK,204,194
65364078,bill,OK,203,387
86636116,balance,OK,199,163
63798620,balance,NG,196,189
54151961,charge,OK,197,294
74653552,balance,OK,197,217
75219352,charge,OK,188,278
31512409,charge,OK,201,276
29775839,charge,OK,191,273
63242549,balance,OK,184,190
22425795,charge,OK,156,285
74857189,bill,OK,181,400
65402757,balance,OK,203,212
66359826,bill,OK,183,447
35660080,charge,OK,195,295
53340376,bill,OK,209,396
7668522,charge,OK,203,295
51434202,charge,OK,209,294
59145229,balance,OK,187,183
14759337,charge,OK,177,312
55273451,bill,OK,203,431
43424232,charge,OK,199,302
50536310,balance,OK,190,181
15311270,charge,NG,203,300
8476414,balance,OK,205,221
5017543,charge,OK,199,319
74248857,bill,OK,194,409
58692372,bill,OK,208,404
21564767,charge,OK,210,305
33817461,charge,OK,212,288
58729703,bill,OK,195,449
32983078,charge,OK,193,303
78281174,balance,OK,194,193
48695664,bill,OK,206,418
61479007,bill,OK,207,448
50235521,bill,OK,192,386
35100415,balance,OK,213,197
49997166,bill,OK,202,382
11355675,bill,OK,208,374
14011822,balance,OK,216,174
58428529,balance,OK,210,177
57471288,balance,OK,193,208
51351286,bill,NG,191,402
80904625,balance,OK,208,197
59781961,balance,OK,206,166
36949891,bill,NG,201,372
52201940,balance,OK,201,208
31895602,balance,OK,201,222
83718705,bill,OK,211,418
77885151,bill,OK,187,408
15361495,charge,OK,200,322
49656264,bill,OK,189,429
65970595,charge,OK,196,297
32417487,bill,OK,209,383
81546766,charge,OK,205,280
86209030,balance,OK,213,196
37806414,balance,OK,199,161
37025431,balance,OK,202,198
63339431,balance,OK,184,213
42233661,balance,OK,215,203
84311922,charge,OK,198,283
44665724,bill,OK,206,406
4752017,balance,OK,203,224
87402240,balance,OK,198,178
74506077,balance,OK,200,169
20407195,charge,OK,203,308
15766310,balance,NG,204,186
69093600,charge,OK,201,308
12686406,bill,OK,202,393
88922628,balance,OK,200,207
73047176,bill,NG,202,409
27384721,balance,NG,195,181
12539278,balance,OK,223,206
40838031,charge,OK,187,299
7282534,balance,OK,215,210
29465787,charge,OK,196,300
57559727,balance,OK,196,152
70555441,charge,OK,189,322
9291997,balance,OK,180,216
15129879,balance,OK,208,178
50085936,balance,OK,195,185
6472614,bill,OK,181,390
37463524,charge,OK,213,299
2907234,balance,OK,205,224
40263493,balance,OK,212,199
23823923,charge,OK,204,290
23536638,balance,OK,193,200
66344288,bill,OK,190,397
2174149,bill,OK,200,428
45308738,charge,OK,190,289
53403681,bill,OK,196,395
12130290,charge,OK,206,289
52494189,bill,OK,195,383
30882853,charge,OK,212,305
36170761,charge,OK,209,302
2014178,balance,OK,192,208
7929062,charge,OK,203,322
9264845,balance,OK,200,197
45633239,charge,OK,194,303
29811282,bill,OK,199,388
8534919,charge,OK,202,288
31905419,bill,OK,208,417
11149834,bill,OK,202,379
36197315,charge,OK,191,266
82910891,balance,OK,192,221
33866707,bill,OK,203,388
53774202,balance,OK,217,174
11065980,charge,OK,197,317
82263546,charge,OK,200,288
41163726,balance,OK,192,151
31097364,charge,OK,220,282
5068292,charge,OK,185,293
82608114,balance,OK,217,187
2114580,balance,NG,204,209
68895287,bill,OK,208,432
4564038,bill,OK,199,352
82946836,bill,OK,204,396
48545942,balance,OK,183,204
28187042,charge,OK,196,309
3218401,balance,OK,204,181
40171501,charge,OK,196,288
77794042,balance,OK,209,164
54116742,balance,OK,188,214
57540902,bill,OK,184,391
69322613,balance,OK,196,216
74681162,bill,OK,204,386
62581976,balance,OK,215,187
86964251,charge,NG,189,296
23510352,balance,OK,193,197
50151663,bill,OK,195,433
85274060,charge,OK,197,287
27821220,bill,OK,203,401
2523768,bill,NG,200,385
7285011,charge,OK,213,255
52762122,balance,OK,209,200
2241756,balance,OK,192,208
53452549,bill,OK,181,406
27173842,bill,OK,196,394
18812404,charge,NG,204,319
87260747,bill,OK,188,400
37797024,balance,OK,203,215
21897811,bill,OK,190,386
30256543,balance,OK,185,227
82815700,charge,OK,200,293
55533258,bill,OK,196,446
55826313,bill,OK,203,393
67490847,balance,NG,196,193
74882227,bill,OK,198,426
12093451,bill,NG,185,397
49636287,bill,OK,186,375
53544221,bill,OK,196,390
84724947,charge,OK,194,282
17695252,charge,OK,197,296
63096519,bill,OK,204,404
68518386,balance,OK,192,204
80091144,bill,OK,202,370
66507504,charge,NG,202,320
38942998,charge,OK,204,331
65084742,bill,NG,217,413
86568371,bill,OK,193,372
25988216,bill,OK,201,417
78199810,charge,OK,196,243
76276269,charge,OK,210,304
40588027,bill,NG,215,373
32565052,balance,OK,196,183
68007079,charge,OK,192,301
75982701,balance,OK,179,183
43250801,balance,OK,188,167
65555984,charge,OK,204,305
59591282,bill,OK,207,388
40199446,bill,OK,192,424
48147173,charge,OK,194,303
61348627,charge,OK,213,298
1560040,bill,OK,187,422
59647100,bill,OK,189,438
63393953,bill,OK,195,386
41691089,bill,OK,202,394
48014405,charge,OK,196,340
30756814,balance,OK,203,215
9571201,bill,OK,209,403
35273162,bill,OK,190,351
85726640,charge,OK,212,309
77255364,charge,OK,176,300
40316386,balance,NG,205,191
59454171,balance,OK,205,191
67645821,charge,OK,201,320
71020152,bill,OK,216,397
15465667,charge,OK,179,306
11132070,charge,NG,183,304
29116063,balance,OK,203,181
19004551,bill,OK,191,384
61612171,balance,OK,199,214
28697616,charge,OK,203,301
25304668,balance,OK,181,184
35222796,bill,OK,197,379
18897392,charge,OK,181,302
23230858,bill,NG,198,392
34269747,charge,OK,205,280
30440604,charge,OK,205,330
32417477,bill,OK,202,393
16219740,balance,NG,198,176
11827785,charge,OK,206,309
74712705,bill,OK,212,413
21133982,bill,OK,185,364
74497199,bill,OK,203,392
76793915,bill,OK,200,449
27725245,balance,OK,226,205
41660168,charge,OK,196,313
54269810,bill,OK,200,406
17927587,charge,OK,216,296
51830590,balance,OK,187,218
12084204,bill,OK,207,414
46483663,charge,OK,192,299
75393839,balance,OK,193,211
45213642,charge,OK,202,301
25462133,balance,OK,198,224
43835904,balance,OK,181,212
78280124,bill,OK,213,365
85151652,charge,OK,188,303
80874730,bill,OK,196,428
18148864,charge,OK,193,303
70806388,balance,OK,190,225
56868368,bill,OK,195,378
53966485,charge,NG,200,311
30192812,bill,OK,202,414
57279998,balance,OK,192,209
32416196,balance,OK,190,218
88654637,balance,OK,205,197
24750657,bill,OK,183,381
10860489,charge,OK,219,293
42449605,charge,OK,212,291
69856075,balance,OK,198,211
61175872,charge,OK,195,307
40567996,bill,OK,187,391
48952799,bill,OK,195,388
69279569,balance,OK,197,181
5467660,balance,OK,204,202
23141266,charge,OK,203,306
20492615,balance,OK,193,190
69298366,bill,OK,185,373
64833711,charge,OK,192,316
71276692,bill,OK,190,407
31919377,charge,OK,194,306
19598307,balance,OK,204,235
78055051,balance,NG,203,221
30691223,balance,OK,190,191
43226243,bill,NG,187,388
80519339,bill,OK,206,393
24324118,charge,OK,201,317
20421292,charge,NG,199,310
77328878,balance,OK,209,179
12431012,balance,OK,210,157
16348386,balance,OK,196,213
9584863,bill,OK,198,399
20795868,charge,OK,201,275
58130767,bill,NG,175,384
6802596,balance,OK,189,184
68311854,balance,OK,210,194
88692089,charge,NG,187,314
48686982,bill,OK,196,403
30134642,bill,OK,197,392
